85,96
54,63
57,47
49,61
56,54
50,55
53,58
49,54
51,60
49,56

87,97
47,58
49,55
46,59
50,53
42,54
59,55
45,51
50,57
51,64

88,96
50,56
53,54
47,61
48,54
49,57
51,54
49,57
55,55
50,54

85,95
57,57
51,50
53,54
47,57
43,55
48,57
48,57
50,57
44,59

84,96
49,54
34,53
46,56
47,53
59,56
52,59
0,55
48,52
51,55

86,95
56,62
48,59
47,57
56,53
47,61
50,68
52,52
51,77
53,71

84,95
52,54
45,57
47,61
49,58
53,67
45,58
49,57
46,61
49,62

84,94
49,55
57,53
49,53
49,58
48,55
44,57
49,54
48,56
53,57

47,49
56,50
51,56
58,66
47,69
45,61
46,54
59,53
61,70
48,73

85,96
50,58
46,54
0,52
48,60
53,61
48,59
51,58
45,55
48,57

85,95
48,52
46,57
47,52
49,60
52,70
49,58
50,53
48,57
46,56

86,95
56,57
41,57
48,52
48,53
49,58
45,59
50,57
48,56
50,56

55,56
51,57
47,65
54,52
53,64
52,64
56,65
55,64
59,55
50,1

85,95
86,110
86,96
84,94
50,65
59,65
84,58
88,96
85,101
85,99

84,95
84,96
83,94
47,48
42,70
59,61
51,51
89,93
84,94
89,98

86,98
88,97
64,65
57,62
57,58
43,66
54,56
55,54
56,64
49,67

84,96
86,101
84,96
86,98
42,55
86,95
86,96
43,58
51,39
85,97

85,97
85,107
88,97
85,94
86,101
85,100
44,50
85,96
84,108
84,95

84,96
86,97
84,97
59,101
86,54
81,103
52,99
89,97
85,96
85,97

0,96
86,96
56,54
42,67
58,58
55,58
82,102
50,57
58,72
84,95

84,94
97,95
53,109
57,50
52,52
51,50
81,97
84,100
87,95
84,95

85,95
87,102
56,56
55,74
65,65
0,56
51,61
54,59
53,60
48,59

84,96
50,52
55,57
49,59
49,58
49,50
48,59
46,56
52,51
47,65

90,96
86,98
53,58
56,59
60,65
57,60
50,69
51,54
52,54
52,63

0,95
48,56
83,94
84,96
84,95
56,55
81,107
100,103
99,100
53,128

87,104
0,94
85,96
86,98
47,50
63,66
56,56
88,100
85,114
85,96

84,98
84,104
86,98
86,97
85,106
46,66
83,105
85,103
84,106
89,103

0,94
97,64
56,72
60,75
53,66
62,50
53,72
54,70
92,107
87,101

86,98
91,107
85,103
59,104
44,68
60,64
50,99
98,104
97,97
92,104

0,96
48,61
89,103
90,64
88,60
89,97
88,98
91,101
94,127
83,97

85,94
94,99
81,102
89,73
91,99
93,108
87,103
96,103
88,112
94,102

85,95
85,96
63,61
56,61
43,55
62,62
42,54
87,105
1,64
55,63

0,95
86,100
93,100
89,104
84,55
89,100
82,104
87,105
83,103
84,108

94,104
52,55
48,54
57,60
13,0
58,56
49,57
60,67
50,57
66,54

88,92
50,59
57,69
49,70
54,56
53,112
49,0
50,58
53,63
56,58

54,63
44,54
57,60
53,59
0,59
52,61
62,60
51,67
48,55
45,55

84,95
89,100
52,49
61,66
51,70
56,96
55,73
94,97
49,105
52,61

86,97
93,107
40,0
59,58
51,59
49,65
90,240
98,108
89,60
88,342

0,96
94,103
87,61
57,64
57,57
84,60
84,67
86,99
53,53
53,52

86,100
85,97
56,63
43,61
55,66
48,53
85,101
48,101
61,57
89,96

84,95
85,50
84,101
95,111
91,60
86,64
52,53
54,104
92,67
53,71

90,96
61,50
90,102
85,110
0,99
88,74
88,107
52,58
98,57
58,73

85,97
82,66
93,101
86,112
94,116
85,98
87,62
91,0
89,66
88,16

56,62
42,57
49,59
60,0
60,64
45,55
52,37
47,65
63,0
0,69

85,95
88,100
88,104
89,105
94,0
90,102
90,105
90,101
91,101
96,103

85,96
45,63
91,104
94,100
48,101
90,123
89,102
89,114
92,96
90,106

84,96
83,94
42,50
42,71
54,56
56,63
90,109
116,60
86,97
56,63

96,307
56,70
83,103
49,59
49,0
51,58
50,57
47,0
51,57
47,61

84,94
50,55
46,56
48,53
50,60
49,55
49,10
50,54
49,56
56,62

84,96
49,56
51,54
49,54
50,54
48,61
47,54
51,57
46,54
49,57

0,93
47,58
47,54
48,56
55,62
47,54
47,55
53,51
47,78
49,70

0,95
56,56
49,54
45,57
51,58
48,64
87,105
95,104
88,105
90,61

0,95
56,57
82,97
86,95
82,100
85,54
50,57
53,69
55,101
84,97

88,98
57,64
85,96
84,102
0,107
88,102
84,95
85,99
47,47
84,100

86,136
80,56
42,118
85,98
56,55
84,95
53,75
58,75
57,63
61,60

85,98
58,49
90,102
56,67
51,59
47,53
84,94
84,95
85,97
88,102

85,98
83,95
86,101
55,89
53,66
51,62
90,69
83,92
54,138
59,71

85,96
85,96
86,96
55,104
88,58
88,58
85,102
89,100
89,97
95,99

84,97
84,96
87,102
86,104
81,105
55,68
56,58
53,64
44,55
83,95

0,95
86,100
42,93
86,98
50,95
86,96
86,97
83,100
83,96
87,95

83,95
82,95
83,92
51,113
84,96
88,105
90,102
84,96
97,95
85,94

85,98
86,96
56,157
85,96
88,203
86,99
86,119
85,65
84,102
88,107

84,93
84,105
85,98
84,95
84,57
86,95
85,97
84,97
85,105
83,94

0,96
85,98
56,59
53,64
54,63
50,59
84,95
85,96
85,334
88,94

84,92
85,97
52,63
45,63
54,63
43,63
47,63
84,98
53,60
83,70

45,67
86,102
46,104
91,108
96,102
86,69
88,102
88,104
89,45
87,105

85,1867
84,110
84,103
57,54
84,98
84,101
87,98
83,107
85,100
87,102

85,98
43,0
85,96
84,95
59,102
87,444
91,65
83,94
85,100
85,95

85,96
86,97
46,72
86,100
88,97
83,95
58,95
83,100
86,60
84,94

85,97
55,59
84,96
82,95
86,100
54,103
85,100
86,96
85,98
84,97

85,95
86,102
83,104
84,94
86,97
88,102
85,98
84,95
84,96
83,94

84,95
85,95
54,65
52,62
43,49
87,98
54,57
51,58
83,98
43,52

85,98
43,61
82,95
85,97
85,65
56,96
40,101
93,102
91,102
89,104

96,97
86,103
89,100
86,111
88,238
51,108
72,102
49,101
86,256
90,51

87,93
91,98
95,106
87,95
57,71
60,69
44,57
88,108
90,102
86,98

85,95
83,111
89,101
91,104
51,55
56,59
95,100
99,109
89,55
88,63

84,55
50,71
45,66
55,48
50,74
61,52
50,52
50,61
85,55
57,110

85,96
85,98
86,99
89,245
48,100
91,102
60,106
86,102
89,101
96,98

85,96
90,113
86,98
96,108
88,100
92,102
90,100
9,103
91,65
91,104

85,97
93,108
86,110
89,99
87,106
64,59
60,60
49,102
95,107
94,102

85,95
62,96
91,104
87,101
86,105
98,105
49,67
51,105
86,60
90,63

94,100
50,102
56,72
56,70
44,64
58,0
56,64
52,64
88,100
83,103

85,98
86,95
42,61
55,64
60,164
54,64
54,74
94,105
51,62
55,56

86,96
41,95
85,100
86,107
89,106
47,64
47,63
51,3
91,100
86,96

84,96
86,100
85,100
88,104
98,64
83,93
105,103
54,128
54,94
86,96

0,96
55,56
52,55
45,52
55,58
50,58
47,57
47,52
48,56
49,56

84,95
136,98
82,97
85,95
87,63
83,96
84,99
50,139
86,95
49,98

86,95
85,96
86,97
58,54
53,68
48,52
54,52
50,57
51,60
56,53

88,98
48,59
91,62
56,65
83,97
85,95
88,97
55,49
56,59
83,99

59,59
57,60
48,60
61,53
46,64
60,57
49,57
47,66
52,58
48,56

84,94
88,101
88,99
91,102
88,56
86,61
90,61
90,104
91,110
84,60

88,97
95,102
89,323
92,120
86,106
95,104
90,109
95,107
96,102
90,414

84,97
94,0
91,112
89,106
88,251
46,58
84,102
93,57
54,104
60,68

87,96
89,103
57,69
63,66
52,66
53,66
56,50
56,63
56,69
56,64

84,101
95,54
83,103
47,122
87,106
91,68
87,108
86,102
88,123
93,110

86,96
87,97
85,100
81,111
89,59
89,100
89,101
88,112
84,50
93,102

85,96
43,49
85,95
49,63
91,100
53,99
82,61
88,102
82,95
86,96

85,96
87,101
85,100
83,96
42,61
58,63
57,59
55,60
84,95
87,97

84,103
90,95
90,99
94,113
87,97
64,62
47,71
48,60
50,60
56,105

54,63
52,66
57,68
59,55
53,77
61,52
54,58
46,52
46,48
59,68

84,97
87,94
55,62
45,69
0,52
59,54
50,60
85,61
48,56
49,56

85,96
85,96
89,97
56,0
55,65
104,62
49,102
88,103
84,60
95,101

88,98
81,107
91,64
55,64
50,62
90,65
94,127
53,101
83,95
61,104

85,96
85,97
97,62
57,66
49,61
83,110
85,102
108,134
95,101
85,113

85,97
128,54
43,58
59,57
49,252
91,109
92,104
96,103
86,112
91,116

0,93
54,52
48,55
46,58
50,53
47,56
47,58
44,53
47,51
48,53

84,95
49,57
44,55
45,53
51,51
56,59
50,56
44,56
49,57
52,57

86,97
56,55
49,55
50,53
50,54
52,60
50,56
47,54
49,52
48,61

86,99
47,54
52,55
51,55
50,56
50,55
45,167
53,54
50,52
57,54

83,96
48,68
0,121
119,98
92,118
65,68
91,102
90,0
174,52
103,113

86,94
93,103
