-4, 9
4, 17
1, 57
6, 20
-3, 18
1, 54
5, 18
5, 17
3, 35
3, 18

4, -3
1, 5
1, 13
9, 12
2, 1
4, 17
5, 24
7, 18
-2, 9
4, 14

4, 14
0, 10
2, 14
4, 9
-54, 16
3, 4
6, 11
1, 4
2, 9
4, 15

3, 13
3, 12
7, 8
2, 13
2, 11
-6, 8
5, 17
3, 2
3, 7
2, 21

0, 13
-1, 12
1, 15
8, 20
0, 12
-7, 7
-91, -82
-11, -6
4, -48
3, 14

9, 10
6, 16
16, 25
0, 9
6, 12
7, 7
5, -16
2, 11
-3, 10
6, 1

4, 12
15, 6
5, 10
3, 9
-9, 14
1, 28
3, 7
2, 9
-3, 10
0, 50

11, 20
-1482, -1466
4, 9
14, 13
-3, 2
8, 17
-6, 7
3, 13
-3, 3
10, 17

10, 22
10, 21
-93, -90
-30, -84
-1, 67
63, 103
37, -85
-10, 88
5, 18
-30, 66

4, 10
3, -92
6, 16
12, 22
3, 17
3, 25
2, 18
7, -20
7, 22
6, 17

-7, 8
7, 11
5, 4
22, 12
4, 22
4, 443
1, 18
6, 15
2, 2
1, 14

9, 24
17, 17
10, 28
6, 16
9, 25
6, 22
4, 24
7, -82
4, 21
1, 12

9, 292
33, 11
-1, 6
6, 7
4, 12
0, 10
2, 9
3, 10
-4, 8
3, 12

7, 23
3, 11
5, 12
1, -3
13, 17
11, 17
5, 18
6, 19
3, 17
5, 18

8, 17
2, 15
-1, 5
6, 58
0, 18
15, 17
-9, 172
9, -30
12, 8
10, 14

-500, -489
6, 26
6, 29
8, 19
11, 25
-4, 22
2, -44
3, 370
-10, 253
11, 14

0, 95
4, 16
6, 21
5, 22
5, 24
3, 19
6, 23
3, 3
3, 14
6, 19

6, 18
7, 21
-1, 9
2, 5
4, 15
5, 9
6, 18
5, -24
8, 20
4, 11

7, 20
-17, -12
7, 6
-217, -160
-1, 10
-19, -11
-3, 4
2, -47
0, 12
7, 16

7, 20
5, 9
-3, 14
-97, -93
6, -3
5, 20
1, 4
4, 26
45, 58
3, 13

84, 95
4, 10
3, 10
4, 6
5, 13
0, 3
1, 8
4, 11
5, 12
4, 16

9, 21
7, 13
-2, 6
2, 13
2, 9
3, 8
-2, 8
5, 17
4, 10
0, 54

12, 22
4, 13
6, 18
3, 8
2, 6
0, 12
0, 12
-3, 8
2, 10
1, 13

15, 17
1, 9
5, 12
4, 42
4, 87
0, 8
-2, -50
12, 21
0, 16
11, 5

6, 16
1, 7
-10, -1
4, 10
4, 7
4, 19
2, 17
-1, 60
-2, -37
0, 12

-26, -8
5, 21
-1, 12
2, 12
-1, 15
2, 11
-3, 6
6, 20
3, -84
5, 17

9, 18
-57, -59
7, 26
6, 17
8, 21
7, 17
4, 54
5, 19
12, 13
7, -24

7, 15
1, -21
19, 9
11, -22
2, 18
6, 11
19, 155
4, 17
0, 65
44, 51

-138, -121
19, 27
12, 18
2, 21
18, 61
8, 4
0, 6
-1, 15
-5, 6
11, 6

5, 14
-14, 49
-60, -19
1, -21
1, 55
0, 131
5, 27
2, -49
10, 29
5, 28

2, -46
4, 23
-25, 35
-44, 25
-14, -67
-2, 5
6, 10
29, 40
1, 17
-1, 22

7, 29
-3, 8
2, 20
7, 22
-1, 9
3, 13
4, 8
4, 11
5, 12
3, 14

1, 15
2, 7
-113, -110
-5, 8
7, 12
2, 22
10, 20
4, 12
6, -44
1, 12

7, 15
7, 20
7, -21
11, 90
2, 14
-1, -6
6, 14
13, 43
7, -10
7, 27

0, 99
5, 19
4, 19
4, 27
5, 16
15, 14
4, 47
2, 17
6, 18
5, -22

-3, 4
2, 8
7, 14
2, 12
4, 17
8, 7
1, 11
3, 8
0, 13
0, -2

7, 19
8, 24
0, 11
3, 17
338, 16
7, 16
4, 16
7, 17
4, 16
14, 34

7, 23
4, 23
-16, -1
7, 19
2, 12
8, 21
6, 12
4, 20
9, -18
-4, 14

14, 24
6, -13
8, 57
7, 17
7, 17
5, 45
5, 22
1, 15
8, -21
8, -18

0, 98
4, 16
4, 19
-49, 65
20, 24
5, 19
10, 70
4, 41
10, 66
0, -5

11, 19
3, 16
22, 193
1, 14
3, 16
9, 15
4, 34
7, 11
-2, 18
3, 11

0, 98
1, 17
6, 19
7, 19
8, 17
1, 48
1, 15
3, 13
-1, 43
2, 22

7, 18
10, 16
3, 11
3, 18
5, 17
1, 27
10, 22
3, 18
-1, 11
7, 18

8, 18
12, -18
2, 18
6, 47
3, -10
4, -86
4, 59
8, 17
8, 26
5, 16

0, 97
4, 19
7, 20
0, 17
-2, 8
5, 13
3, 7
2, 11
7, 11
4, 11

8, 21
2, 13
7, 20
-2, 10
4, 13
0, 21
5, 8
6, 7
3, 13
5, 11

11, 23
-8, 5
0, 19
5, 17
-3, 14
0, 11
3, 13
6, 16
6, 9
-1, 40

-32, -21
7, 18
0, 10
0, 22
0, 10
10, 21
-4, 9
3, 28
-5, 4
12, 17

7, 20
1, 12
10, 11
11, 11
2, 14
11, 16
3, 9
4, 9
6, 14
1, 12

-2, 15
2, 9
1, 13
-1, 10
7, 9
-2, 10
0, 10
13, 14
1, 11
7, 13

0, 11
-1, 8
2, 6
5, 9
3, 11
-3, 8
6, 7
54, 60
3, 7
2, 13

6, 15
-20, -10
-1, 3
5, 14
-50, -46
2, 4
-53, 2
1, 15
2, 8
-58, -44

8, 16
-583, -565
6, 8
14, 26
8, 22
2, 21
-5, 4
0, 12
9, 16
1, 10

0, 96
1, 30
-594, -576
10, 13
-10, 5
3, -31
-2, 49
0, 2
3, -79
3, 21

4, 20
9, 21
4, 16
7, 13
12, 2
8, 9
-1, 8
-2, 7
-1, 13
3, 52

8, 20
10, 19
4, 14
-40, -54
-10, 3
-2, 8
0, 24
3, -14
7, 18
3, -20

-8, 0
7, 17
119, 68
4, 15
-659, -646
6, 11
12, -9
3, -25
3, -11
8, -25

8, 18
8, 21
6, 18
4, -21
-11, 9
-3, 81
-4, 43
3, 11
4, 16
8, 17

-3, 7
4, -56
7, 5
3, 10
-15, 1
10, 43
1, 11
1, 58
-4, 51
5, 13

6, 18
15, 21
8, 15
8, 17
2, 14
12, 54
6, 16
6, 18
2, 16
2, 8

2, 13
9, 15
6, 16
6, 16
-1, 10
1, 65
0, 26
5, 17
9, 17
5, 24

12, 33
3, 16
88, 100
7, 15
7, 18
1, 7
6, 14
2, 21
2, 13
0, 11

11, 22
6, 16
10, 6
6, -16
-2, 5
5, 5
8, 12
2, 2
7, 12
5, 2

0, 97
5, 20
-3, 14
5, -54
9, 22
5, 20
4, 12
6, -14
8, -28
6, 17

1, 19
-7, 28
-8, 7
5, 15
-2, 14
4, -19
4, 4
4, 11
6, 58
-2, 1

6, 17
5, -28
10, 18
14, 61
-2, 42
-31, 47
3, -17
8, 17
3, -33
-3, 29

-2, 5
19, 2
616, 27
1, 18
-11, -100
4, 17
9, 21
1, 21
3, 16
2, 22

10, 25
-1, 15
10, 22
15, 15
-3, 12
-17, 61
6, 177
1, 12
8, 60
14, 20

0, 93
8, 16
7, -23
-6, 17
3, 22
-1, -3
7, 16
-1, 8
-8, 4
4, 16

4, 13
7, 21
3, 21
4, -14
14, 89
5, 67
19, -14
-50, -38
5, 46
-3, 11

0, 95
6, 16
2, 3
7, 15
2, 9
10, 14
-2, 8
7, 12
-1, 14
0, 10

15, 23
-8, 30
5, 18
8, 16
-4, -17
55, 71
8, 13
4, 9
-3, 0
20, 26

1, 14
7, -23
7, 17
7, 10
-3, -5
6, 16
4, 12
8, 15
3, 15
-7, 3

0, 95
1, 12
5, 17
-2, 15
1, 51
8, 55
3, 18
11, 19
1, 11
3, -32

0, 99
3, -24
6, 18
3, 12
7, -11
4, 13
7, 21
7, 20
5, 16
14, 13

6, 17
117, 16
6, 16
4, 59
8, 21
8, 19
4, 11
9, 20
-2, 11
1, 30

10, 19
1, 17
3, 26
-19, 86
1, 53
10, 17
-9, 2
25, -2
-10, 218
13, 17

7, 19
-30, -15
10, 24
7, 10
-1, 13
3, 96
-1, -22
4, 24
8, 26
4, 5

6, 16
-4, 13
17, 21
3, 14
4, -6
3, 8
-8, 12
12, -81
-10, 6
-6, 18

6, 17
